Issued date,Account ID,Bill to name,Billing Address,Bill to city,Bill to state,Billing Zip,Customer,Default Sales Rep,Product ID,Sku,Sales order Number,Sales Order Status,Sales Rep,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,So c6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product Description,SO Item Description,Soitem type,BOL,Carrier Name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total Cost,So line item
03-18-2025,390,The Botany Bay (Woodhill),2350 Woodhill Dr Suite # 144,Lexington,Kentucky,40509,The Botany Bay (Woodhill),,206,KB-4000,6671,Fulfilled,DerekW,,,,,,,13232,40018,KB-4000,233,Focus MC12,Focus MC 12ct,Sale,121057,UPS,1,CWL Brands,Shipped,6671,30,390,DW,10.00,$576.0000,1.00,$612.00,"$6,120.00","$1,960.35",3.00
03-18-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,6674,Fulfilled,Jared,,,,,,,13272,40580,Shipping,270,Shipping,Shipping Tracking: 1Z90V7160313521357,Shipping,120456,UPS,1,CWL Brands,Shipped,6674,30,427,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
03-18-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,206,KB-4000,6674,Fulfilled,Jared,,,,,,,13272,40148,KB-4000,270,Focus MC12,Focus MC 12ct,Sale,120456,UPS,1,CWL Brands,Shipped,6674,30,427,JL,4.00,$576.0000,1.00,$648.00,"$2,592.00",$784.14,1.00
03-18-2025,935,Corner Market,300 Church St,Nashville,Tennessee,37201,Corner Market,,11,Shipping,6601,Fulfilled,Jared,,,,,,,13059,40421,Shipping,771,Shipping,Shipping Tracking: 1Z90V7160326788019,Shipping,120364,UPS,1,CWL Brands,Shipped,6601,30,935,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-18-2025,935,Corner Market,300 Church St,Nashville,Tennessee,37201,Corner Market,,74,CC Processing,6601,Fulfilled,Jared,,,,,,,13059,40379,CC Processing,771,Credit Card Processing Fee,Credit Card Processing Fee,Sale,120364,UPS,1,CWL Brands,Shipped,6601,30,935,JL,1.00,$0.0000,1.00,$19.50,$19.50,$0.00,2.00
03-18-2025,935,Corner Market,300 Church St,Nashville,Tennessee,37201,Corner Market,,206,KB-4000,6601,Fulfilled,Jared,,,,,,,13059,39595,KB-4000,771,Focus MC12,Focus MC 12ct,Sale,120364,UPS,1,CWL Brands,Shipped,6601,30,935,JL,1.00,$576.0000,1.00,$648.00,$648.00,$196.04,1.00
03-18-2025,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,11,Shipping,6713,Fulfilled,DerekW,,,,,,,13350,40377,Shipping,972,Shipping,Shipping,Shipping,120319,UPS,1,CWL Brands,Shipped,6713,30,1136,DW,1.00,$0.0000,1.00,$7.50,$7.50,$0.05,2.00
03-18-2025,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,11,Shipping,6713,Fulfilled,DerekW,,,,,,,13350,40419,Shipping,972,Shipping,Shipping Tracking: 1Z90V7160334707206,Shipping,120319,UPS,1,CWL Brands,Shipped,6713,30,1136,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
03-18-2025,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,74,CC Processing,6713,Fulfilled,DerekW,,,,,,,13350,40378,CC Processing,972,Credit Card Processing Fee,Credit Card Processing Fee,Sale,120319,UPS,1,CWL Brands,Shipped,6713,30,1136,DW,1.00,$0.0000,1.00,$5.50,$5.50,$0.00,3.00
03-18-2025,1136,Montana Moon Reflexology LLC,116 Hillcrest Avenue,Glendive,Montana,59330,Montana Moon Reflexology LLC,,207,KB-3000,6713,Fulfilled,DerekW,,,,,,,13350,40376,KB-3000,972,Focus+Flow 12PK,Focus 12PK,Sale,120319,UPS,1,CWL Brands,Shipped,6713,30,1136,DW,3.00,$60.0000,1.00,$54.00,$162.00,$48.68,1.00
03-20-2025,921,Daniel's Market,1024 Sparta Pike,Lebanon,Tennessee,37087,Daniel's Market,,11,Shipping,6714,Fulfilled,Jared,,,,,,,13351,40381,Shipping,758,Shipping,Shipping,Shipping,121095,UPS,1,CWL Brands,Shipped,6714,30,921,JL,1.00,$0.0000,1.00,$25.00,$25.00,$0.05,2.00
03-20-2025,921,Daniel's Market,1024 Sparta Pike,Lebanon,Tennessee,37087,Daniel's Market,,11,Shipping,6714,Fulfilled,Jared,,,,,,,13351,40840,Shipping,758,Shipping,Shipping Tracking: 1Z90V7160308001768,Shipping,121095,UPS,1,CWL Brands,Shipped,6714,30,921,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-20-2025,921,Daniel's Market,1024 Sparta Pike,Lebanon,Tennessee,37087,Daniel's Market,,206,KB-4000,6714,Fulfilled,Jared,,,,,,,13351,40380,KB-4000,758,Focus MC12,Focus MC 12ct,Sale,121095,UPS,1,CWL Brands,Shipped,6714,30,921,JL,1.00,$576.0000,1.00,$648.00,$648.00,$196.04,1.00
03-21-2025,252,The Kratom Spot - Lancaster,720 N Memorial Dr,Lancaster,Ohio,43130,The Kratom Spot - Lancaster,,11,Shipping,6753,Fulfilled,Jared,,,,,,,13481,40893,Shipping,123,Shipping,Shipping,Shipping,122139,UPS,1,CWL Brands,Shipped,6753,30,252,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,252,The Kratom Spot - Lancaster,720 N Memorial Dr,Lancaster,Ohio,43130,The Kratom Spot - Lancaster,,11,Shipping,6753,Fulfilled,Jared,,,,,,,13481,41111,Shipping,123,Shipping,Shipping Tracking: 1Z90V7160333600920,Shipping,122139,UPS,1,CWL Brands,Shipped,6753,30,252,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,252,The Kratom Spot - Lancaster,720 N Memorial Dr,Lancaster,Ohio,43130,The Kratom Spot - Lancaster,,206,KB-4000,6753,Fulfilled,Jared,,,,,,,13481,40892,KB-4000,123,Focus MC12,Focus MC12,Sale,122139,UPS,1,CWL Brands,Shipped,6753,30,252,JL,3.00,$576.0000,1.00,$648.00,"$1,944.00",$588.10,1.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,39824,Shipping,797,Shipping,Shipping,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,41526,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,42971,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,43486,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,7.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,44660,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,8.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45210,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,9.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,11,Shipping,6655,Fulfilled,Zalak,,,,,,,13187,45382,Shipping,797,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,10.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,193,KB-3001,6655,Fulfilled,Zalak,,,,,,,13187,42834,KB-3001,797,Release + Relax 12pk,Release + Relax 12pk,Sale,136297,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,8.00,$60.0000,1.00,$0.00,$0.00,$0.00,5.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,194,KB-4001,6655,Fulfilled,Zalak,,,,,,,13187,42833,KB-4001,797,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,122016,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,46.00,$651.0000,1.00,$511.30,"$23,520.00","$6,134.10",4.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,194,KB-4001,6655,Fulfilled,Zalak,,,,,,,13187,42833,KB-4001,797,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,126922,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,46.00,$651.0000,1.00,$511.30,"$23,520.00","$6,134.10",4.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,194,KB-4001,6655,Fulfilled,Zalak,,,,,,,13187,42833,KB-4001,797,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,129282,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,46.00,$651.0000,1.00,$511.30,"$23,520.00","$6,134.10",4.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,194,KB-4001,6655,Fulfilled,Zalak,,,,,,,13187,42833,KB-4001,797,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,133265,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,46.00,$651.0000,1.00,$511.30,"$23,520.00","$6,134.10",4.00
03-21-2025,961,Wholesale Express- ED,850 Industrial Park Drive,Marietta,Georgia,30062,Wholesale Express- ED,,194,KB-4001,6655,Fulfilled,Zalak,,,,,,,13187,42833,KB-4001,797,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,135658,LTL Freight Carrier,1,CWL Brands,Shipped,6655,30,961,ED,46.00,$651.0000,1.00,$511.30,"$23,520.00","$6,134.10",4.00
